id,time,device_id,application_id,gateway_id,modulation,"spreading factor",bandwidth,snr,rssi,frequency,f_port,f_cnt,latitude,longitude,altitude,"accuracy meters",hdop,satellites,"location provider","user agent","experiment name"
479447010,"2022-01-22 02:31:10.638+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.50,-92.00,921400000,1,1,16.113145,108.128221,-6.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447047,"2022-01-22 02:31:18.996+00",end-node1,relay-rf200,trungnam,LORA,7,125000,9.00,-104.00,921400000,1,2,16.112292,108.128900,-6.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447075,"2022-01-22 02:31:28.738+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.80,-74.00,921400000,1,3,16.111372,108.129343,-2.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447105,"2022-01-22 02:31:38.6+00",end-node1,relay-rf200,trungnam,LORA,7,125000,9.80,-92.00,921400000,1,4,16.110400,108.129685,-6.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447125,"2022-01-22 02:31:48.45+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-1.20,-107.00,921400000,1,5,16.109600,108.130028,-8.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447124,"2022-01-22 02:31:48.45+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.50,-96.00,921400000,1,5,16.109600,108.130028,-8.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447147,"2022-01-22 02:31:58.262+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.80,-100.00,921400000,1,6,16.109162,108.130013,-4.0,4.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447188,"2022-01-22 02:32:06.834+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-6.80,-104.00,921400000,1,7,16.108829,108.129340,-7.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447218,"2022-01-22 02:32:15.705+00",end-node1,relay-rf200,trungnam,LORA,7,125000,7.00,-108.00,921400000,1,8,16.108467,108.128729,-11.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447247,"2022-01-22 02:32:24.672+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.30,-102.00,921400000,1,9,16.107994,108.127974,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447254,"2022-01-22 02:32:28.646+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.80,-102.00,921400000,1,0,16.107740,108.127623,-11.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447352,"2022-01-22 02:32:55.389+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.50,-100.00,921400000,1,2,16.106028,108.125190,-9.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447380,"2022-01-22 02:33:04.359+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.50,-104.00,921400000,1,3,16.105449,108.124321,-8.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447456,"2022-01-22 02:33:22.812+00",end-node1,relay-rf200,trungnam,LORA,7,125000,6.80,-104.00,921400000,1,5,16.104204,108.122375,-5.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447473,"2022-01-22 02:33:32.023+00",end-node1,relay-rf200,trungnam,LORA,7,125000,7.80,-101.00,921400000,1,6,16.103651,108.121498,-7.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447485,"2022-01-22 02:33:35.829+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,1.00,-107.00,921400000,1,0,16.103545,108.121141,-6.3,14.67,,,network,"Android11 App34:2021.12.17",trungnamtest
479447484,"2022-01-22 02:33:35.829+00",end-node1,relay-rf200,trungnam,LORA,7,125000,7.80,-110.00,921400000,1,0,16.103545,108.121141,-6.3,14.67,,,network,"Android11 App34:2021.12.17",trungnamtest
479447504,"2022-01-22 02:33:45.806+00",end-node1,relay-rf200,trungnam,LORA,7,125000,5.80,-106.00,921400000,1,1,16.102836,108.120199,-5.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447568,"2022-01-22 02:34:11.552+00",end-node1,relay-rf200,trungnam,LORA,7,125000,6.30,-96.00,921400000,1,4,16.101185,108.117580,-6.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447589,"2022-01-22 02:34:20.774+00",end-node1,relay-rf200,trungnam,LORA,7,125000,6.00,-113.00,921400000,1,5,16.100624,108.116689,-6.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447690,"2022-01-22 02:34:37.689+00",end-node1,relay-rf200,trungnam,LORA,7,125000,2.50,-107.00,921400000,1,7,16.099308,108.115239,-8.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447804,"2022-01-22 02:35:12.814+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-1.80,-118.00,921400000,1,11,16.095860,108.112204,-4.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479447890,"2022-01-22 02:35:40.272+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-0.30,-113.00,921400000,1,14,16.093311,108.110021,-9.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479448493,"2022-01-22 02:38:49.007+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-7.00,-107.00,921400000,1,4,16.083075,108.100741,-6.0,4.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479448580,"2022-01-22 02:39:12.873+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-0.20,-106.00,921400000,1,0,16.082698,108.100440,-6.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479448756,"2022-01-22 02:40:10.032+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-5.00,-123.00,921400000,1,5,16.079422,108.098011,-10.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479449329,"2022-01-22 02:43:36.47+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-4.20,-109.00,921400000,1,1,16.074733,108.100222,-9.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479449670,"2022-01-22 02:45:39.372+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-3.00,-103.00,921400000,1,15,16.073104,108.104244,-18.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479449825,"2022-01-22 02:46:42.552+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-6.80,-107.00,921400000,1,22,16.069665,108.105424,-9.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450029,"2022-01-22 02:48:08.466+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-3.00,-117.00,921400000,1,31,16.075716,108.110475,-15.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450081,"2022-01-22 02:48:18.61+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-7.00,-106.00,921400000,1,32,16.075354,108.110977,-14.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450129,"2022-01-22 02:48:36.749+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-1.30,-113.00,921400000,1,34,16.074795,108.111986,-10.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450225,"2022-01-22 02:49:13.549+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-7.00,-107.00,921400000,1,37,16.077139,108.113864,-12.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450224,"2022-01-22 02:49:13.549+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-0.30,-111.00,921400000,1,37,16.077139,108.113864,-12.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450328,"2022-01-22 02:49:51.266+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.80,-111.00,921400000,1,41,16.080688,108.116409,-15.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450343,"2022-01-22 02:50:00.134+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-4.80,-106.00,921400000,1,42,16.081510,108.117126,-15.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450361,"2022-01-22 02:50:09.561+00",end-node1,relay-rf200,trungnam,LORA,7,125000,3.00,-116.00,921400000,1,43,16.082199,108.117765,-16.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450392,"2022-01-22 02:50:19.121+00",end-node1,relay-rf200,trungnam,LORA,7,125000,3.50,-110.00,921400000,1,44,16.082306,108.117879,-16.0,4.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450436,"2022-01-22 02:50:29.08+00",end-node1,relay-rf200,trungnam,LORA,7,125000,0.50,-113.00,921400000,1,45,16.082306,108.117879,-16.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450455,"2022-01-22 02:50:38.192+00",end-node1,relay-rf200,trungnam,LORA,7,125000,2.00,-112.00,921400000,1,46,16.082306,108.117879,-16.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450499,"2022-01-22 02:50:55.857+00",end-node1,relay-rf200,trungnam,LORA,7,125000,6.00,-106.00,921400000,1,48,16.083268,108.118734,-10.0,2.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450519,"2022-01-22 02:51:04.724+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.30,-101.00,921400000,1,49,16.084162,108.119535,-8.0,2.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450574,"2022-01-22 02:51:24.406+00",end-node1,relay-rf200,trungnam,LORA,7,125000,3.50,-110.00,921400000,1,50,16.086115,108.121266,-12.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450616,"2022-01-22 02:51:34.157+00",end-node1,relay-rf200,trungnam,LORA,7,125000,2.50,-111.00,921400000,1,51,16.087025,108.122088,-13.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450631,"2022-01-22 02:51:43.151+00",end-node1,relay-rf200,trungnam,LORA,7,125000,0.50,-111.00,921400000,1,52,16.087536,108.122578,-12.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450644,"2022-01-22 02:51:51.322+00",end-node1,relay-rf200,trungnam,LORA,7,125000,3.80,-110.00,921400000,1,53,16.087718,108.122697,-11.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450723,"2022-01-22 02:52:10.034+00",end-node1,relay-rf200,trungnam,LORA,7,125000,5.80,-110.00,921400000,1,55,16.088563,108.123451,-10.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450752,"2022-01-22 02:52:19.725+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.00,-98.00,921400000,1,56,16.089488,108.124271,-11.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450793,"2022-01-22 02:52:29.554+00",end-node1,relay-rf200,trungnam,LORA,7,125000,9.50,-101.00,921400000,1,57,16.090311,108.124995,-14.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450810,"2022-01-22 02:52:39.58+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.30,-100.00,921400000,1,58,16.091213,108.125718,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479450980,"2022-01-22 02:53:46.832+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-5.00,-107.00,921400000,1,63,16.097102,108.131968,-5.2,37.95,,,network,"Android11 App34:2021.12.17",trungnamtest
479450979,"2022-01-22 02:53:46.832+00",end-node1,relay-rf200,trungnam,LORA,7,125000,9.30,-90.00,921400000,1,63,16.097102,108.131968,-5.2,37.95,,,network,"Android11 App34:2021.12.17",trungnamtest
479451007,"2022-01-22 02:53:56.602+00",end-node1,relay-rf200,trungnam,LORA,7,125000,3.00,-111.00,921400000,1,64,16.097573,108.133333,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451008,"2022-01-22 02:53:56.602+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-5.20,-106.00,921400000,1,64,16.097573,108.133333,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451161,"2022-01-22 02:54:43.684+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,1.00,-107.00,921400000,1,69,16.097364,108.136683,-7.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451160,"2022-01-22 02:54:43.684+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-3.00,-115.00,921400000,1,69,16.097364,108.136683,-7.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451179,"2022-01-22 02:54:52.422+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.50,-112.00,921400000,1,70,16.096483,108.137160,-6.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451282,"2022-01-22 02:55:27.745+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-5.80,-107.00,921400000,1,74,16.093323,108.140142,-4.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451294,"2022-01-22 02:55:31.713+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-6.50,-107.00,921400000,1,0,16.092991,108.140532,-4.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451333,"2022-01-22 02:55:52.787+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-1.50,-115.00,921400000,1,2,16.091191,108.142384,-4.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451637,"2022-01-22 02:57:41.803+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-5.50,-106.00,921400000,1,14,16.082766,108.145855,-9.0,4.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451783,"2022-01-22 02:58:32.278+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-6.80,-106.00,921400000,1,1,16.082756,108.145856,-9.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451833,"2022-01-22 02:58:51.255+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-6.50,-109.00,921400000,1,3,16.082756,108.145856,-9.0,5.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479451920,"2022-01-22 02:59:21.748+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-7.00,-106.00,921400000,1,0,16.082563,108.145971,-7.0,4.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479452858,"2022-01-22 03:04:59.301+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,3.80,-99.00,921400000,1,34,16.069353,108.158129,2.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453020,"2022-01-22 03:06:03.09+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,1.50,-106.00,921400000,1,40,16.075420,108.162374,0.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453178,"2022-01-22 03:07:05.215+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-5.00,-119.00,921400000,1,47,16.078707,108.164688,-1.0,2.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453357,"2022-01-22 03:08:05.094+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-2.00,-115.00,921400000,1,1,16.079616,108.169609,-1.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453477,"2022-01-22 03:08:49.97+00",end-node1,relay-rf200,trungnam,LORA,7,125000,0.80,-113.00,921400000,1,6,16.077429,108.174225,-6.0,4.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453497,"2022-01-22 03:08:58.367+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.80,-116.00,921400000,1,7,16.077053,108.175056,-7.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453559,"2022-01-22 03:09:24.714+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-6.80,-123.00,921400000,1,10,16.076280,108.176950,-8.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453560,"2022-01-22 03:09:24.714+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,3.50,-103.00,921400000,1,10,16.076280,108.176950,-8.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453641,"2022-01-22 03:09:49.79+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,4.00,-103.00,921400000,1,13,16.075454,108.179164,-9.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453696,"2022-01-22 03:10:07.742+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-3.20,-106.00,921400000,1,15,16.074799,108.180527,-6.0,18.49,,,network,"Android11 App34:2021.12.17",trungnamtest
479453695,"2022-01-22 03:10:07.742+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.00,-113.00,921400000,1,15,16.074799,108.180527,-6.0,18.49,,,network,"Android11 App34:2021.12.17",trungnamtest
479453718,"2022-01-22 03:10:16.476+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,3.00,-100.00,921400000,1,16,16.074600,108.181519,-7.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453717,"2022-01-22 03:10:16.476+00",end-node1,relay-rf200,trungnam,LORA,7,125000,0.80,-112.00,921400000,1,16,16.074600,108.181519,-7.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479453924,"2022-01-22 03:11:28.379+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,4.20,-103.00,921400000,1,24,16.072894,108.189592,-10.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454002,"2022-01-22 03:11:55.156+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.50,-113.00,921400000,1,27,16.072671,108.190811,-10.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454003,"2022-01-22 03:11:55.156+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,7.20,-99.00,921400000,1,27,16.072671,108.190811,-10.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454266,"2022-01-22 03:13:36.111+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-2.50,-105.00,921400000,1,37,16.072278,108.195468,-4.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454265,"2022-01-22 03:13:36.111+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-5.30,-119.00,921400000,1,37,16.072278,108.195468,-4.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454297,"2022-01-22 03:13:53.801+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-3.00,-117.00,921400000,1,39,16.072417,108.197695,-3.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454328,"2022-01-22 03:14:02.401+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,3.80,-105.00,921400000,1,40,16.072597,108.198856,-5.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454432,"2022-01-22 03:14:39.767+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-5.00,-121.00,921400000,1,44,16.073056,108.200797,-5.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454740,"2022-01-22 03:16:55.904+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-7.30,-123.00,921400000,1,58,16.080206,108.210942,-18.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454823,"2022-01-22 03:17:13.364+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-1.00,-114.00,921400000,1,60,16.080203,108.210946,-19.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454915,"2022-01-22 03:17:44.572+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-3.00,-105.00,921400000,1,0,16.081704,108.212171,-13.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454914,"2022-01-22 03:17:44.572+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-2.50,-114.00,921400000,1,0,16.081704,108.212171,-13.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454972,"2022-01-22 03:18:15.066+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.50,-112.00,921400000,1,1,16.084720,108.213869,-12.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479454973,"2022-01-22 03:18:15.066+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-0.50,-101.00,921400000,1,1,16.084720,108.213869,-12.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455003,"2022-01-22 03:18:23.217+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.80,-112.00,921400000,1,2,16.085677,108.214303,-12.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455067,"2022-01-22 03:18:49.923+00",end-node1,relay-rf200,trungnam,LORA,7,125000,0.00,-114.00,921400000,1,5,16.088104,108.215223,-12.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455081,"2022-01-22 03:18:58.407+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-1.50,-114.00,921400000,1,6,16.088966,108.215119,-13.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455134,"2022-01-22 03:19:06.902+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.50,-104.00,921400000,1,7,16.089948,108.215058,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455163,"2022-01-22 03:19:15.53+00",end-node1,relay-rf200,trungnam,LORA,7,125000,8.50,-101.00,921400000,1,8,16.090989,108.215032,-9.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455386,"2022-01-22 03:20:48.674+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.50,-106.00,921400000,1,5,16.096544,108.223359,18.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455387,"2022-01-22 03:20:48.674+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,2.50,-103.00,921400000,1,5,16.096544,108.223359,18.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455951,"2022-01-22 03:24:20.687+00",end-node1,relay-rf200,trungnam,LORA,7,125000,6.30,-107.00,921400000,1,9,16.097793,108.225260,-14.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479455962,"2022-01-22 03:24:29.93+00",end-node1,relay-rf200,trungnam,LORA,7,125000,6.50,-107.00,921400000,1,10,16.097926,108.224844,-7.5,24.16,,,network,"Android11 App34:2021.12.17",trungnamtest
479456070,"2022-01-22 03:25:15.764+00",end-node1,relay-rf200,trungnam,LORA,7,125000,4.80,-110.00,921400000,1,2,16.094019,108.224963,-15.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456085,"2022-01-22 03:25:24.365+00",end-node1,relay-rf200,trungnam,LORA,7,125000,3.00,-106.00,921400000,1,3,16.093112,108.225311,-15.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456156,"2022-01-22 03:25:52.184+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-1.50,-116.00,921400000,1,6,16.090278,108.226985,-15.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456157,"2022-01-22 03:25:52.184+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,2.00,-97.00,921400000,1,6,16.090278,108.226985,-15.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456260,"2022-01-22 03:26:33.497+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,7.80,-97.00,921400000,1,0,16.087079,108.228890,-13.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456276,"2022-01-22 03:26:41.511+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,0.50,-100.00,921400000,1,1,16.086208,108.228858,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456275,"2022-01-22 03:26:41.511+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-5.80,-119.00,921400000,1,1,16.086208,108.228858,-13.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456412,"2022-01-22 03:27:31.312+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,3.80,-100.00,921400000,1,2,16.080609,108.228911,-12.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456441,"2022-01-22 03:27:52.016+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-5.80,-122.00,921400000,1,1,16.078144,108.228877,-17.0,4.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456499,"2022-01-22 03:28:11.065+00",end-node1,relay-rf200,trungnam,LORA,7,125000,0.80,-113.00,921400000,1,3,16.075915,108.228882,-21.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456548,"2022-01-22 03:28:28.65+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,6.80,-100.00,921400000,1,5,16.073998,108.228916,-17.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456547,"2022-01-22 03:28:28.65+00",end-node1,relay-rf200,trungnam,LORA,7,125000,1.30,-111.00,921400000,1,5,16.073998,108.228916,-17.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456597,"2022-01-22 03:28:47.078+00",end-node1,relay-rf200,trungnam,LORA,7,125000,2.30,-113.00,921400000,1,7,16.072137,108.228891,-15.0,5.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456711,"2022-01-22 03:29:33.395+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-0.30,-114.00,921400000,1,12,16.067710,108.229179,-14.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456725,"2022-01-22 03:29:41.58+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,8.20,-93.00,921400000,1,13,16.066798,108.229428,-17.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479456897,"2022-01-22 03:30:26.356+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,0.20,-107.00,921400000,1,0,16.061693,108.230275,-14.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479457000,"2022-01-22 03:31:14.057+00",end-node1,relay-rf200,trungnam,LORA,7,125000,-7.50,-124.00,921400000,1,0,16.056853,108.231260,-13.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479457112,"2022-01-22 03:31:56.277+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-5.20,-106.00,921400000,1,0,16.054148,108.232718,-16.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479457314,"2022-01-22 03:33:07.867+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,1.50,-105.00,921400000,1,8,16.046095,108.235310,-11.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479457572,"2022-01-22 03:34:44.835+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,0.80,-104.00,921400000,1,0,16.034599,108.238055,-18.0,2.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
479457582,"2022-01-22 03:34:52.986+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,-2.20,-106.00,921400000,1,1,16.033788,108.238124,-18.0,3.00,,,gps,"Android11 App34:2021.12.17",trungnamtest
479457687,"2022-01-22 03:35:28.024+00",end-node1,relay-rf200,7276ff002e0507da,LORA,7,125000,7.20,-93.00,921400000,1,5,16.030574,108.237283,-15.0,3.50,,,gps,"Android11 App34:2021.12.17",trungnamtest
